WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-11,WTA250,Outdoor,Grass,2nd Round,3,Alexandrova E.,Blinkova A.,19.0,70.0,2378.0,907.0,6.0,0.0,7.0,5.0,,,2.0,0.0,Completed,1.29,3.5,1.3,3.86,1.33,4.0,1.28,3.61
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-11,WTA250,Outdoor,Grass,2nd Round,3,Kudermetova V.,Minnen G.,39.0,66.0,1307.0,927.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.6,2.38,1.61,2.46,1.7,2.46,1.6,2.32
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-12,WTA250,Outdoor,Grass,2nd Round,3,Ruse E.G.,Branstine C.,80.0,231.0,848.0,316.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.44,2.8,1.47,2.89,1.48,3.66,1.42,2.88
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-12,WTA250,Outdoor,Grass,2nd Round,3,Lamens S.,Li A.,72.0,53.0,898.0,1069.0,7.0,6.0,7.0,6.0,,,2.0,0.0,Completed,2.8,1.4,2.79,1.49,2.9,1.55,2.66,1.47
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-12,WTA250,Outdoor,Grass,2nd Round,3,Mertens E.,Sakkari M.,25.0,85.0,1746.0,766.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,1.62,2.3,1.63,2.4,1.75,2.55,1.59,2.34
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-12,WTA250,Outdoor,Grass,2nd Round,3,Andreescu B.,Sun L.,118.0,43.0,610.0,1183.0,6.0,0.0,6.0,4.0,,,2.0,0.0,Completed,1.5,2.6,1.53,2.65,1.55,2.92,1.5,2.58
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-12,WTA250,Outdoor,Grass,2nd Round,3,Yuan Y.,Birrell K.,84.0,69.0,786.0,911.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,2.4,1.53,2.48,1.6,2.52,1.64,2.31,1.6
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-13,WTA250,Outdoor,Grass,Quarterfinals,3,Alexandrova E.,Kudermetova V.,19.0,39.0,2378.0,1307.0,5.0,7.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,1.45,2.6,1.54,2.67,1.59,2.75,1.5,2.59
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-13,WTA250,Outdoor,Grass,Quarterfinals,3,Mertens E.,Yuan Y.,25.0,84.0,1746.0,786.0,6.0,0.0,6.0,4.0,,,2.0,0.0,Completed,1.18,4.75,1.2,5.3,1.22,5.3,1.19,4.72
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-13,WTA250,Outdoor,Grass,Quarterfinals,3,Cocciaretto E.,Lamens S.,123.0,72.0,598.0,898.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,1.6,2.38,1.65,2.4,1.65,2.5,1.59,2.33
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-13,WTA250,Outdoor,Grass,Quarterfinals,3,Ruse E.G.,Andreescu B.,80.0,118.0,848.0,610.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,2.5,1.53,2.59,1.57,2.6,1.61,2.45,1.55
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-14,WTA250,Outdoor,Grass,Semifinals,3,Mertens E.,Alexandrova E.,25.0,19.0,1746.0,2378.0,2.0,6.0,7.0,6.0,6.0,4.0,2.0,1.0,Completed,2.2,1.67,2.23,1.74,2.28,1.76,2.19,1.67
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-14,WTA250,Outdoor,Grass,Semifinals,3,Ruse E.G.,Cocciaretto E.,80.0,123.0,848.0,598.0,2.0,6.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,1.5,2.6,1.54,2.67,1.55,2.8,1.51,2.56
25,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-15,WTA250,Outdoor,Grass,The Final,3,Mertens E.,Ruse E.G.,25.0,80.0,1746.0,848.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,1.44,2.75,1.46,2.95,1.5,3.0,2.74,1.44
26,Queens Club,Queen's Club Championships,2025-06-09,WTA500,Outdoor,Grass,1st Round,3,Maria T.,Fernandez L.A.,86.0,30.0,764.0,1615.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,2.8,1.44,2.87,1.46,3.0,1.48,2.82,1.42
26,Queens Club,Queen's Club Championships,2025-06-09,WTA500,Outdoor,Grass,1st Round,3,Haddad Maia B.,Kvitova P.,22.0,574.0,2091.0,76.0,2.0,6.0,6.0,4.0,6.0,4.0,2.0,1.0,Completed,1.73,2.1,1.74,2.18,1.76,2.28,1.7,2.15
26,Queens Club,Queen's Club Championships,2025-06-09,WTA500,Outdoor,Grass,1st Round,3,Kartal S.,Kasatkina D.,50.0,16.0,1090.0,2801.0,6.0,1.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,2.9,1.36,3.09,1.41,3.1,1.47,2.89,1.4
26,Queens Club,Queen's Club Championships,2025-06-09,WTA500,Outdoor,Grass,1st Round,3,Zakharova A.,Vekic D.,111.0,21.0,663.0,2166.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,5.5,1.15,6.04,1.15,6.04,1.19,5.41,1.15
26,Queens Club,Queen's Club Championships,2025-06-09,WTA500,Outdoor,Grass,1st Round,3,Anisimova A.,Burrage J.,15.0,162.0,2804.0,448.0,4.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,1.12,6.5,1.12,7.43,1.15,7.43,1.11,6.51
26,Queens Club,Queen's Club Championships,2025-06-10,WTA500,Outdoor,Grass,1st Round,3,Watson H.,Putintseva Y.,164.0,27.0,447.0,1675.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,2.5,1.5,2.45,1.6,2.6,1.62,2.47,1.54
26,Queens Club,Queen's Club Championships,2025-06-10,WTA500,Outdoor,Grass,1st Round,3,Boulter K.,Tomljanovic A.,34.0,64.0,1516.0,964.0,7.0,6.0,1.0,6.0,6.0,4.0,2.0,1.0,Completed,1.53,2.5,1.53,2.64,1.65,2.68,1.53,2.48
26,Queens Club,Queen's Club Championships,2025-06-10,WTA500,Outdoor,Grass,1st Round,3,Muchova K.,Inglis M.,14.0,152.0,2929.0,484.0,7.0,6.0,3.0,6.0,6.0,4.0,2.0,1.0,Completed,1.29,3.75,1.26,4.19,1.3,4.19,1.26,3.8
26,Queens Club,Queen's Club Championships,2025-06-10,WTA500,Outdoor,Grass,1st Round,3,Kessler M.,Jones F.,42.0,117.0,1232.0,611.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.62,2.3,1.63,2.38,1.66,2.42,1.6,2.3
26,Queens Club,Queen's Club Championships,2025-06-10,WTA500,Outdoor,Grass,1st Round,3,Raducanu E.,Bucsa C.,37.0,112.0,1389.0,660.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.25,4.0,1.26,4.14,1.3,4.3,1.25,3.95
26,Queens Club,Queen's Club Championships,2025-06-10,WTA500,Outdoor,Grass,1st Round,3,Sramkova R.,Krejcikova B.,41.0,17.0,1288.0,2724.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,2.6,1.5,2.62,1.53,2.86,1.53,2.6,1.49
26,Queens Club,Queen's Club Championships,2025-06-10,WTA500,Outdoor,Grass,1st Round,3,Shnaider D.,Frech M.,12.0,24.0,3168.0,1815.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.36,3.2,1.38,3.23,1.41,3.3,1.37,3.06
26,Queens Club,Queen's Club Championships,2025-06-11,WTA500,Outdoor,Grass,2nd Round,3,Navarro E.,Haddad Maia B.,10.0,22.0,3649.0,2091.0,1.0,6.0,7.0,6.0,6.0,3.0,2.0,1.0,Completed,1.75,2.1,1.79,2.12,1.9,2.18,1.74,2.08
26,Queens Club,Queen's Club Championships,2025-06-11,WTA500,Outdoor,Grass,2nd Round,3,Maria T.,Muchova K.,86.0,14.0,764.0,2929.0,6.0,7.0,7.0,5.0,6.0,1.0,2.0,1.0,Completed,2.63,1.45,2.75,1.5,2.75,1.56,2.6,1.49
26,Queens Club,Queen's Club Championships,2025-06-11,WTA500,Outdoor,Grass,2nd Round,3,Anisimova A.,Kartal S.,15.0,50.0,2804.0,1090.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.5,2.5,1.48,2.84,1.55,2.94,1.48,2.62
26,Queens Club,Queen's Club Championships,2025-06-11,WTA500,Outdoor,Grass,2nd Round,3,Keys M.,Zakharova A.,8.0,111.0,4484.0,663.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.05,8.5,1.07,11.28,1.09,11.28,1.06,9.17
26,Queens Club,Queen's Club Championships,2025-06-12,WTA500,Outdoor,Grass,2nd Round,3,Shnaider D.,Boulter K.,12.0,34.0,3168.0,1516.0,2.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,1.57,2.4,1.58,2.53,1.61,2.6,1.57,2.38
26,Queens Club,Queen's Club Championships,2025-06-12,WTA500,Outdoor,Grass,2nd Round,3,Rybakina E.,Watson H.,11.0,164.0,3358.0,447.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.08,7.5,1.1,8.56,1.11,10.0,1.08,7.66
26,Queens Club,Queen's Club Championships,2025-06-12,WTA500,Outdoor,Grass,2nd Round,3,Raducanu E.,Sramkova R.,37.0,41.0,1389.0,1288.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.22,4.0,1.28,4.05,1.28,5.2,1.23,4.04
26,Queens Club,Queen's Club Championships,2025-06-12,WTA500,Outdoor,Grass,2nd Round,3,Zheng Q.,Kessler M.,5.0,42.0,4668.0,1232.0,6.0,3.0,4.0,6.0,7.0,5.0,2.0,1.0,Completed,1.4,2.8,1.48,2.85,1.5,2.96,1.43,2.81
26,Queens Club,Queen's Club Championships,2025-06-13,WTA500,Outdoor,Grass,Quarterfinals,3,Keys M.,Shnaider D.,8.0,12.0,4484.0,3168.0,2.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,1.4,3.0,1.39,3.27,1.45,3.5,1.39,3.01
26,Queens Club,Queen's Club Championships,2025-06-13,WTA500,Outdoor,Grass,Quarterfinals,3,Maria T.,Rybakina E.,86.0,11.0,764.0,3358.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,7.5,1.07,9.21,1.09,10.0,1.1,7.71,1.08
26,Queens Club,Queen's Club Championships,2025-06-13,WTA500,Outdoor,Grass,Quarterfinals,3,Zheng Q.,Raducanu E.,5.0,37.0,4668.0,1389.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,2.25,1.67,2.31,1.69,2.34,1.73,2.22,1.65
26,Queens Club,Queen's Club Championships,2025-06-13,WTA500,Outdoor,Grass,Quarterfinals,3,Anisimova A.,Navarro E.,15.0,10.0,2804.0,3649.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.45,2.7,1.5,2.81,1.5,3.0,1.45,2.71
26,Queens Club,Queen's Club Championships,2025-06-14,WTA500,Outdoor,Grass,Semifinals,3,Maria T.,Keys M.,86.0,8.0,764.0,4484.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,5.0,1.17,5.48,1.19,5.5,1.21,4.94,1.17
26,Queens Club,Queen's Club Championships,2025-06-14,WTA500,Outdoor,Grass,Semifinals,3,Anisimova A.,Zheng Q.,15.0,5.0,2804.0,4668.0,6.0,2.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,1.8,2.05,1.78,2.17,1.84,2.7,1.72,2.13
26,Queens Club,Queen's Club Championships,2025-06-15,WTA500,Outdoor,Grass,The Final,3,Maria T.,Anisimova A.,86.0,15.0,764.0,2804.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,3.2,1.36,3.08,1.43,3.5,1.43,3.15,1.35
27,Berlin,German Open,2025-06-16,WTA500,Outdoor,Grass,1st Round,3,Siniakova K.,Tomova V.,74.0,83.0,890.0,826.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.25,3.75,1.25,4.26,1.26,5.2,1.23,4.09
27,Berlin,German Open,2025-06-16,WTA500,Outdoor,Grass,1st Round,3,Navarro E.,Kostyuk M.,9.0,26.0,3697.0,1736.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.91,1.87,1.92,1.95,2.02,1.99,1.93,1.85
27,Berlin,German Open,2025-06-16,WTA500,Outdoor,Grass,1st Round,3,Jabeur O.,Dolehide C.,61.0,64.0,1009.0,978.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,1.36,3.1,1.38,3.21,1.41,3.35,1.38,3.01
27,Berlin,German Open,2025-06-16,WTA500,Outdoor,Grass,1st Round,3,Masarova R.,Kenin S.,112.0,29.0,656.0,1618.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,2.63,1.45,2.61,1.54,2.8,1.6,2.63,1.48
27,Berlin,German Open,2025-06-16,WTA500,Outdoor,Grass,1st Round,3,Frech M.,Andreeva M.,25.0,7.0,1771.0,4636.0,2.0,6.0,7.0,5.0,6.0,0.0,2.0,1.0,Completed,5.0,1.18,5.32,1.18,5.7,1.2,5.11,1.17
27,Berlin,German Open,2025-06-16,WTA500,Outdoor,Grass,1st Round,3,Badosa P.,Lys E.,10.0,62.0,3684.0,1008.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.3,3.6,1.32,3.6,1.35,3.7,1.29,3.48
27,Berlin,German Open,2025-06-17,WTA500,Outdoor,Grass,1st Round,3,Wang Xin.,Kasatkina D.,49.0,16.0,1145.0,2801.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,2.6,1.5,2.56,1.56,2.74,1.56,2.55,1.5
27,Berlin,German Open,2025-06-17,WTA500,Outdoor,Grass,1st Round,3,Samsonova L.,Osaka N.,20.0,57.0,2141.0,1034.0,3.0,6.0,7.0,6.0,6.0,4.0,2.0,1.0,Completed,1.8,1.95,1.91,1.96,1.95,2.04,1.85,1.93
27,Berlin,German Open,2025-06-17,WTA500,Outdoor,Grass,1st Round,3,Vondrousova M.,Keys M.,164.0,6.0,443.0,4669.0,7.0,5.0,7.0,6.0,,,2.0,0.0,Completed,3.2,1.36,3.46,1.34,3.46,1.36,3.2,1.34
27,Berlin,German Open,2025-06-17,WTA500,Outdoor,Grass,1st Round,3,Anisimova A.,Andreescu B.,13.0,148.0,3119.0,501.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.45,2.6,1.54,2.59,1.6,2.66,1.5,2.56
27,Berlin,German Open,2025-06-17,WTA500,Outdoor,Grass,1st Round,3,Shnaider D.,Vekic D.,12.0,22.0,3216.0,2137.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.53,2.4,1.53,2.63,1.62,2.63,1.54,2.44
27,Berlin,German Open,2025-06-17,WTA500,Outdoor,Grass,1st Round,3,Rybakina E.,Krueger A.,11.0,33.0,3456.0,1549.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,1.25,4.0,1.2,4.84,1.27,4.84,1.23,4.19
27,Berlin,German Open,2025-06-18,WTA500,Outdoor,Grass,2nd Round,3,Badosa P.,Navarro E.,10.0,9.0,3684.0,3697.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.67,2.2,1.57,2.54,1.67,2.54,1.62,2.27
27,Berlin,German Open,2025-06-18,WTA500,Outdoor,Grass,2nd Round,3,Jabeur O.,Paolini J.,61.0,5.0,1009.0,4805.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,2.4,1.57,2.58,1.56,2.66,1.58,2.47,1.54
27,Berlin,German Open,2025-06-18,WTA500,Outdoor,Grass,2nd Round,3,Samsonova L.,Pegula J.,20.0,3.0,2141.0,6483.0,6.0,7.0,7.0,5.0,7.0,6.0,2.0,1.0,Completed,2.25,1.67,2.26,1.71,2.36,1.71,2.24,1.64
27,Berlin,German Open,2025-06-19,WTA500,Outdoor,Grass,2nd Round,3,Vondrousova M.,Shnaider D.,164.0,12.0,443.0,3216.0,6.0,3.0,6.0,7.0,6.0,3.0,2.0,1.0,Completed,2.2,1.7,2.21,1.74,2.4,1.74,2.14,1.7
27,Berlin,German Open,2025-06-19,WTA500,Outdoor,Grass,2nd Round,3,Sabalenka A.,Masarova R.,1.0,112.0,11553.0,656.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,1.15,5.5,1.16,5.92,1.17,6.6,1.15,5.59
27,Berlin,German Open,2025-06-19,WTA500,Outdoor,Grass,2nd Round,3,Rybakina E.,Siniakova K.,11.0,74.0,3456.0,890.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.29,3.75,1.33,3.58,1.33,3.85,1.3,3.52
27,Berlin,German Open,2025-06-19,WTA500,Outdoor,Grass,2nd Round,3,Wang Xin.,Gauff C.,49.0,2.0,1145.0,8083.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,4.75,1.17,5.1,1.2,5.4,1.22,4.73,1.19
27,Berlin,German Open,2025-06-19,WTA500,Outdoor,Grass,2nd Round,3,Anisimova A.,Frech M.,13.0,25.0,3119.0,1771.0,6.0,2.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,1.25,4.0,1.29,3.95,1.31,4.0,1.27,3.75
27,Berlin,German Open,2025-06-20,WTA500,Outdoor,Grass,Quarterfinals,3,Vondrousova M.,Jabeur O.,164.0,61.0,443.0,1009.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.9,1.91,1.88,2.04,1.92,2.06,1.87,1.92
27,Berlin,German Open,2025-06-20,WTA500,Outdoor,Grass,Quarterfinals,3,Wang Xin.,Badosa P.,49.0,10.0,1145.0,3684.0,6.0,1.0,0.0,0.0,,,1.0,0.0,Retired,2.88,1.44,2.97,1.45,2.97,1.5,2.85,1.42
27,Berlin,German Open,2025-06-20,WTA500,Outdoor,Grass,Quarterfinals,3,Sabalenka A.,Rybakina E.,1.0,11.0,11553.0,3456.0,7.0,6.0,3.0,6.0,7.0,6.0,2.0,1.0,Completed,1.62,2.3,1.65,2.39,1.67,2.46,1.61,2.3
27,Berlin,German Open,2025-06-20,WTA500,Outdoor,Grass,Quarterfinals,3,Samsonova L.,Anisimova A.,20.0,13.0,2141.0,3119.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.7,2.1,1.79,2.16,1.82,2.18,1.72,2.09
27,Berlin,German Open,2025-06-21,WTA500,Outdoor,Grass,Semifinals,3,Vondrousova M.,Sabalenka A.,164.0,1.0,443.0,11553.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,3.0,1.36,3.17,1.41,3.17,1.45,2.97,1.38
27,Berlin,German Open,2025-06-21,WTA500,Outdoor,Grass,Semifinals,3,Wang Xin.,Samsonova L.,49.0,20.0,1145.0,2141.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,2.6,1.45,2.61,1.56,2.72,1.58,2.5,1.53
27,Berlin,German Open,2025-06-22,WTA500,Outdoor,Grass,The Final,3,Vondrousova M.,Wang Xin.,164.0,49.0,443.0,1145.0,7.0,6.0,4.0,6.0,6.0,2.0,2.0,1.0,Completed,1.44,2.8,1.48,2.87,1.52,2.88,1.46,2.72
28,Nottingham,Nottingham Open,2025-06-16,WTA250,Outdoor,Grass,1st Round,3,Yastremska D.,Danilovic O.,46.0,37.0,1159.0,1358.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.75,2.1,1.79,2.1,1.8,2.23,1.71,2.12
28,Nottingham,Nottingham Open,2025-06-16,WTA250,Outdoor,Grass,1st Round,3,Fernandez L.A.,Lamens S.,30.0,70.0,1615.0,922.0,6.0,3.0,4.0,6.0,7.0,5.0,2.0,1.0,Completed,1.33,3.4,1.36,3.37,1.39,3.5,1.34,3.24
28,Nottingham,Nottingham Open,2025-06-16,WTA250,Outdoor,Grass,1st Round,3,Putintseva Y.,Klugman H.,27.0,577.0,1675.0,76.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.13,6.0,1.13,6.72,1.15,7.5,1.11,6.47
28,Nottingham,Nottingham Open,2025-06-16,WTA250,Outdoor,Grass,1st Round,3,Tauson C.,Birrell K.,23.0,79.0,1988.0,869.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.57,2.38,1.68,2.28,1.68,2.38,1.61,2.28
28,Nottingham,Nottingham Open,2025-06-16,WTA250,Outdoor,Grass,1st Round,3,Noskova L.,Todoni A.,32.0,90.0,1568.0,760.0,6.0,4.0,3.0,6.0,7.0,6.0,2.0,1.0,Completed,1.5,2.5,1.54,2.6,1.6,2.63,1.52,2.51
28,Nottingham,Nottingham Open,2025-06-16,WTA250,Outdoor,Grass,1st Round,3,Ruzic A.,Bronzetti L.,98.0,59.0,717.0,1019.0,6.0,0.0,6.0,4.0,,,2.0,0.0,Completed,2.1,1.67,2.21,1.72,2.21,1.76,2.1,1.72
28,Nottingham,Nottingham Open,2025-06-16,WTA250,Outdoor,Grass,1st Round,3,Blinkova A.,Rakhimova K.,71.0,87.0,907.0,786.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.45,2.8,1.48,2.79,1.52,2.86,1.44,2.75
28,Nottingham,Nottingham Open,2025-06-16,WTA250,Outdoor,Grass,1st Round,3,Zhu L.,Sasnovich A.,309.0,108.0,221.0,683.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,3.6,1.3,3.6,1.32,4.0,1.32,3.55,1.29
28,Nottingham,Nottingham Open,2025-06-17,WTA250,Outdoor,Grass,1st Round,3,Linette M.,Eala A.,31.0,77.0,1581.0,884.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.8,2.0,1.83,2.05,1.85,2.12,1.79,1.98
28,Nottingham,Nottingham Open,2025-06-17,WTA250,Outdoor,Grass,1st Round,3,Jones F.,Dart H.,132.0,118.0,558.0,622.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,2.0,1.83,2.03,1.85,2.08,1.87,2.0,1.79
28,Nottingham,Nottingham Open,2025-06-17,WTA250,Outdoor,Grass,1st Round,3,Kartal S.,Jeanjean L.,50.0,94.0,1138.0,730.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.36,3.2,1.37,3.28,1.41,3.3,1.35,3.16
28,Nottingham,Nottingham Open,2025-06-17,WTA250,Outdoor,Grass,1st Round,3,Sramkova R.,Siegemund L.,38.0,106.0,1333.0,687.0,7.0,6.0,4.0,6.0,7.0,6.0,2.0,1.0,Completed,1.67,2.2,1.64,2.36,1.67,2.48,1.62,2.26
28,Nottingham,Nottingham Open,2025-06-17,WTA250,Outdoor,Grass,1st Round,3,Xu M.,Volynets K.,350.0,96.0,178.0,724.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,3.1,1.33,3.25,1.38,3.6,1.38,3.2,1.34
28,Nottingham,Nottingham Open,2025-06-17,WTA250,Outdoor,Grass,1st Round,3,Boulter K.,Sun L.,39.0,44.0,1326.0,1201.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.33,3.4,1.37,3.29,1.37,3.7,1.32,3.37
28,Nottingham,Nottingham Open,2025-06-17,WTA250,Outdoor,Grass,1st Round,3,Bucsa C.,Starodubtseva Y.,107.0,68.0,683.0,924.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.9,1.91,1.92,1.95,1.95,2.02,1.89,1.89
28,Nottingham,Nottingham Open,2025-06-17,WTA250,Outdoor,Grass,1st Round,3,Kessler M.,Haddad Maia B.,42.0,21.0,1265.0,2141.0,7.0,5.0,6.0,7.0,7.0,5.0,2.0,1.0,Completed,2.0,1.83,2.05,1.83,2.2,1.83,2.04,1.77
28,Nottingham,Nottingham Open,2025-06-18,WTA250,Outdoor,Grass,2nd Round,3,Yastremska D.,Ruzic A.,46.0,98.0,1159.0,717.0,6.0,2.0,2.0,6.0,6.0,4.0,2.0,1.0,Completed,1.4,2.9,1.46,2.9,1.47,3.0,1.41,2.87
28,Nottingham,Nottingham Open,2025-06-18,WTA250,Outdoor,Grass,2nd Round,3,Sramkova R.,Putintseva Y.,38.0,27.0,1333.0,1675.0,6.0,1.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,2.4,1.53,2.44,1.62,2.75,1.62,2.51,1.52
28,Nottingham,Nottingham Open,2025-06-18,WTA250,Outdoor,Grass,2nd Round,3,Noskova L.,Jones F.,32.0,132.0,1568.0,558.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.36,3.2,1.36,3.38,1.38,3.5,1.34,3.23
28,Nottingham,Nottingham Open,2025-06-18,WTA250,Outdoor,Grass,2nd Round,3,Fernandez L.A.,Bucsa C.,30.0,107.0,1615.0,683.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.44,2.7,1.49,2.8,1.53,3.0,1.45,2.73
28,Nottingham,Nottingham Open,2025-06-19,WTA250,Outdoor,Grass,2nd Round,3,Kessler M.,Zhu L.,42.0,309.0,1265.0,221.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.33,3.4,1.35,3.49,1.36,3.7,1.32,3.35
28,Nottingham,Nottingham Open,2025-06-19,WTA250,Outdoor,Grass,2nd Round,3,Linette M.,Xu M.,31.0,350.0,1581.0,178.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,1.25,3.75,1.28,4.05,1.3,4.2,1.26,3.86
28,Nottingham,Nottingham Open,2025-06-19,WTA250,Outdoor,Grass,2nd Round,3,Boulter K.,Kartal S.,39.0,50.0,1326.0,1138.0,6.0,4.0,1.0,6.0,7.0,5.0,2.0,1.0,Completed,1.6,2.38,1.61,2.46,1.65,2.5,1.59,2.35
28,Nottingham,Nottingham Open,2025-06-19,WTA250,Outdoor,Grass,2nd Round,3,Tauson C.,Blinkova A.,23.0,71.0,1988.0,907.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.5,2.6,1.56,2.59,1.58,2.68,1.53,2.5
28,Nottingham,Nottingham Open,2025-06-20,WTA250,Outdoor,Grass,Quarterfinals,3,Yastremska D.,Fernandez L.A.,46.0,30.0,1159.0,1615.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,2.2,1.67,2.31,1.69,2.38,1.71,2.21,1.66
28,Nottingham,Nottingham Open,2025-06-20,WTA250,Outdoor,Grass,Quarterfinals,3,Linette M.,Tauson C.,31.0,23.0,1581.0,1988.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,2.5,1.53,2.7,1.54,2.74,1.56,2.49,1.53
28,Nottingham,Nottingham Open,2025-06-20,WTA250,Outdoor,Grass,Quarterfinals,3,Kessler M.,Boulter K.,42.0,39.0,1265.0,1326.0,6.0,3.0,3.0,6.0,6.0,4.0,2.0,1.0,Completed,1.95,1.8,2.06,1.85,2.12,1.88,1.98,1.82
28,Nottingham,Nottingham Open,2025-06-20,WTA250,Outdoor,Grass,Quarterfinals,3,Sramkova R.,Noskova L.,38.0,32.0,1333.0,1568.0,3.0,6.0,6.0,4.0,6.0,4.0,2.0,1.0,Completed,2.9,1.36,3.15,1.41,3.15,1.45,2.94,1.4
